list_fasil_id,hotel_id
9,1100
12,1100
2,1101
4,1101
5,1101
7,1101
9,1101
12,1101
2,1102
4,1102
9,1102
2,1103
4,1103
7,1103
9,1103
2,1104
4,1104
5,1104
6,1104
7,1104
8,1104
9,1104
12,1104
4,1105
5,1105
6,1105
7,1105
8,1105
9,1105
11,1105
12,1105
4,1106
5,1106
6,1106
7,1106
8,1106
9,1106
11,1106
12,1106
2,1107
4,1107
5,1107
6,1107
7,1107
9,1107
11,1107
12,1107
1,1108
2,1108
4,1108
5,1108
7,1108
8,1108
9,1108
12,1108
1,1109
2,1109
4,1109
5,1109
2,1110
4,1110
7,1110
9,1110
3,1111
4,1111
5,1111
6,1111
7,1111
8,1111
9,1111
4,1112
7,1112
9,1112
2,1113
4,1113
5,1113
7,1113
9,1113
2,1114
4,1114
5,1114
7,1114
9,1114
2,1115
4,1115
5,1115
7,1115
9,1115
12,1115
14,1115
2,1116
4,1116
5,1116
7,1116
9,1116
1,1117
2,1117
4,1117
5,1117
7,1117
11,1117
2,1118
4,1118
5,1118
7,1118
9,1118
2,1119
4,1119
5,1119
6,1119
7,1119
11,1119
2,1120
4,1120
5,1120
7,1120
9,1120
5,1121
7,1121
2,1122
4,1122
5,1122
7,1122
9,1122
2,1123
4,1123
5,1123
6,1123
7,1123
9,1123
12,1123
2,1124
4,1124
5,1124
7,1124
9,1124
2,1125
4,1125
5,1125
6,1125
7,1125
8,1125
9,1125
2,1126
3,1126
4,1126
5,1126
6,1126
7,1126
8,1126
12,1126
4,1127
5,1127
4,1128
5,1128
7,1128
8,1128
9,1128
11,1128
4,1129
5,1129
7,1129
9,1129
2,1130
4,1130
5,1130
6,1130
7,1130
9,1130
4,1131
7,1131
9,1131
5,1132
9,1132
2,1133
4,1133
5,1133
2,1134
4,1134
7,1134
9,1134
4,1135
5,1135
6,1135
9,1135
2,1136
4,1136
5,1136
7,1136
9,1136
4,1137
5,1137
7,1137
9,1137
2,1138
4,1138
5,1138
7,1138
9,1138
2,1139
4,1139
5,1139
7,1139
9,1139
2,1140
4,1140
5,1140
7,1140
9,1140
2,1141
4,1141
5,1141
7,1141
9,1141
1,1142
2,1142
4,1142
5,1142
7,1142
5,1143
7,1143
2,1144
4,1144
5,1144
7,1144
9,1144
2,1145
4,1145
5,1145
7,1145
9,1145
2,1146
4,1146
5,1146
7,1146
9,1146
2,1147
4,1147
5,1147
7,1147
9,1147
2,1148
4,1148
5,1148
7,1148
2,1149
4,1149
5,1149
7,1149
9,1149
2,1150
4,1150
5,1150
7,1150
9,1150
2,1151
4,1151
5,1151
7,1151
9,1151
2,1152
4,1152
5,1152
7,1152
9,1152
2,1153
4,1153
5,1153
7,1153
9,1153
4,1154
5,1154
6,1154
7,1154
8,1154
11,1154
2,1155
5,1155
9,1155
11,1155
2,1156
4,1156
5,1156
7,1156
9,1156
4,1157
5,1157
7,1157
8,1157
9,1157
1,1158
2,1158
4,1158
5,1158
7,1158
9,1158
2,1159
4,1159
5,1159
6,1159
7,1159
9,1159
5,1160
7,1160
2,1161
4,1161
5,1161
6,1161
7,1161
8,1161
9,1161
11,1161
3,1162
4,1162
5,1162
6,1162
7,1162
